index_id,category,auction_id,date,location,original_currency,total_sale,nooflots,lot,title,descr,measures,min_estimated,max_estimated,realized
7989,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,123,AN ATTIC BLACK-FIGURED KYLIX,CIRCA 530-520 B.C.,9¼ in. (23.5 cm.) diam. excl. handles ,5000,8000,6250
7990,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,124,AN ATTIC RED-FIGURED COLUMN KRATER,"ATTRIBUTED TO THE KADMOS PAINTER, CIRCA 430 B.C.",15¼ in. (39 cm.) high ,18000,22000,20000
7991,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,125,AN ATTIC BLACK-FIGURED NECK-AMPHORA,CIRCA 525-500 B.C.,9½ in. (24.2 cm.) high ,7000,10000,9375
7992,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,126,A GREEK BLACK-FIGURED COLUMN-KRATER,CIRCA 530-500 B.C.,13 3/8 in. (34 cm.) high ,12000,15000,16250
7993,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,127,AN ATTIC BLACK-FIGURED AMPHORA,CIRCA 500 B.C.,11 in. (28 cm.) high ,6000,9000,13750
7994,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,128,AN ATTIC RED-FIGURED BELL-KRATER,"ATTRIBUTED TO THE BLACK-THYRSUS PAINTER, CIRCA 380 B.C.",14¼ in. (36 cm.) high ,12000,18000,20000
7995,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,129,A GROUP OF ATTIC RED-FIGURED VASE FRAGMENTS,CIRCA 5TH CENTURY B.C.,4¾ in. (12.1 cm.) diam. max. 	 (66),2000,3000,4375
7996,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,130,AN ATTIC RED-FIGURED LID,CIRCA 4TH CENTURY B.C.,5½ in. (14 cm.) diam. ,900,1200,5000
7997,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,131,AN ATTIC BLACK-FIGURED LIP CUP,"ATTRIBUTED TO THE CENTAUR PAINTER, CIRCA 550-530 B.C.",5 5/8 in. (14.2 cm.) diam. excl. handles ,10000,15000,15000
7998,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,132,AN ATTIC BLACK-FIGURED BAND CUP,CIRCA 530-520 B.C.,8 in. (20.3 cm.) diam. excl. handles ,6000,9000,7500
7999,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,133,A GREEK SILVER GILT SKYPHOS,"CLASSICAL PERIOD, CIRCA 4TH CENTURY B.C.",6¼ in. (15.8 cm.) diam. between handles ,20000,30000,21250
8000,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,135,A GREEK ROCK CRYSTAL AND GOLD AMPHORISKOS,"HELLENISTIC PERIOD, CIRCA 3RD-2ND CENTURY B.C.",Amphoriskos 3¼ in. (8.2 cm.) high ,30000,50000,82850
8001,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,137,AN APULIAN RED-FIGURED VOLUTE-KRATER,"ATTRIBUTED TO THE PAINTER OF COPENHAGEN 4223, CIRCA 340 B.C.",27½ in. (70 cm.) high ,10000,15000,17500
8002,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,140,AN APULIAN RED-FIGURED FISH-PLATE,"ATTRIBUTED TO THE FLATFISH PAINTER, CIRCA LATE 4TH CENTURY B.C.",8 in. (20.3 cm.) diam. ,8000,10000,15000
8003,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,142,A GREEK MARBLE ALTAR,"DELOS, HELLENISTIC PERIOD, CIRCA LATE 2ND-EARLY 1ST CENTURY B.C.",31 in. (78.8 cm) high ,20000,25000,23750
8004,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,144,A ROMAN MARBLE COLUMN,CIRCA 1ST-3RD CENTURY A.D.,77 in. (196 cm.) high ,7000,9000,13750
8005,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,148,A ROMAN BRONZE ATTACHMENT BUST OF A MAN,CIRCA 1ST-2ND CENTURY A.D.,8 in. (20.3 cm.) high ,5000,7000,5625
8006,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,149,A ROMAN MARBLE PORTRAIT OF MARK ANTONY,CIRCA 1ST CENTURY B.C./A.D.,10¾ in. (27.3 cm.) high ,100000,150000,145250
8007,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,150,A ROMAN MARBLE BUST OF AN ATHLETE,CIRCA EARLY 1ST CENTURY A.D.,14 in. (35.6 cm.) high ,250000,350000,277250
8008,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,151,A ROMAN MARBLE BUST OF ALEXANDER HELIOS,CIRCA 1ST CENTURY A.D.,25¼ in. (64.2 cm.) high ,40000,60000,49250
8009,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,154,A ROMAN MARBLE STATUE FRAGMENT,CIRCA 1ST-2ND CENTURY A.D.,21½ in. (54.6 cm.) high ,8000,12000,8125
8010,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,156,A ROMAN MARBLE RIGHT HAND,CIRCA 1ST CENTURY A.D.,13¼ in. (33.6 cm.) long ,8000,12000,11875
8011,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,157,A ROMAN BRONZE RIGHT FOOT,CIRCA 1ST-2ND CENTURY A.D.,9½ in. (24.2 cm.) long ,15000,20000,23750
8012,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,159,A ROMAN BRONZE APPLIQUÉ,CIRCA 1ST CENTURY A.D.,2¼ in. (5.7 cm.) high ,3000,5000,8750
8013,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,160,A ROMAN BRONZE VESSEL HANDLE,CIRCA 1ST CENTURY A.D.,17¼ in. (18.5 cm.) high ,5000,7000,6250
8014,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,161,A ROMAN MINIATURE CHALCEDONY PORTRAIT BUST OF A YOUNG WOMAN,"JULIO-CLAUDIAN, CIRCA MID-1ST CENTURY A.D.",1½ in. (3.8 cm.) high ,15000,20000,17500
8015,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,162,A ROMAN MARBLE APHRODITE ANADYOMENE,CIRCA 2ND CENTURY A.D.,13½ in. (34.2 cm.) high ,7000,9000,8125
8016,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,163,A ROMAN MARBLE HEAD OF APHRODITE,CIRCA 1ST CENTURY A.D.,7½ in. (19 cm.) high ,6000,8000,9375
8017,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,166,A ROMAN BRONZE MERCURY,CIRCA 1ST CENTURY A.D.,4½ in. (11.5 cm.) high ,5000,8000,34850
8018,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,167,A ROMAN BRONZE CHARIOT FITTING,CIRCA 2ND CENTURY A.D.,4¾ in. (12.1 cm.) high ,2000,3000,2000
8019,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,169,A ROMAN MARBLE MALE TORSO,CIRCA 1ST CENTURY A.D.,7¼ in. (18.4 cm.) high ,8000,10000,9375
8020,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,170,A ROMAN MARBLE HEAD OF A GODDESS,CIRCA 150-200 A.D.,13 in. (33 cm.) high ,15000,20000,18750
8021,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,171,A ROMAN MARBLE PORTRAIT HEAD OF A YOUNG WOMAN,CIRCA EARLY 3RD CENTURY A.D.,14 in. (35.5 cm.) high ,15000,20000,16250
8022,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,175,A PAIR OF BYZANTINE MARBLE COLUMNS,CIRCA 5TH CENTURY A.D.,71 in. (180.5 cm.) high max. 	 (2),30000,50000,36050
8023,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,176,A ROMAN BRONZE CAVALRY PARADE HELMET,CIRCA LATE 1ST-2ND CENTURY A.D.,16 in. (40.7 cm.) high ,200000,300000,2281250
8024,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,178,A WESTERN ASIATIC MINIATURE GOLD GODDESS PENDANT,CIRCA 2ND MILLENNIUM B.C.,1 1/8 in. (3 cm.) high ,2500,3500,3750
8025,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,179,A SCYTHIAN GOLD HORSE HEAD FINIAL,CIRCA 5TH-4TH CENTURY B.C.,7/8 in. (2.2 cm.) high ,3000,5000,12500
8026,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,181,AN ETRUSCAN GOLD LION HEAD PENDANT,CIRCA 5TH CENTURY B.C.,5/8 in. (1.5 cm.) high ,2500,3500,3250
8027,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,182,AN ACHAEMENID BANDED AGATE GRASSHOPPER AMULET,CIRCA 5TH-4TH CENTURY B.C.,1 7/8 in. (4.7 cm.) long ,1000,1500,4000
8028,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,183,A GREEK GOLD NECKLACE WITH GOAT HEAD TERMINAL,"HELLENISTIC PERIOD, CIRCA 3RD CENTURY B.C.",16 in. (41 cm.) long ,700,1000,1188
8029,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,184,A PAIR OF GREEK GOLD GOAT HEAD EARRINGS,"HELLENISTIC PERIOD, CIRCA 3RD CENTURY B.C.",5/8 in. (1.6 cm.) diam. max. ,800,1200,2375
8030,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,185,TWO EGYPTIAN GOLD AMULETS,"LATE PERIOD-PTOLEMAIC PERIOD, CIRCA 664-30 B.C.",½ in. (1.2 cm.) high max. 	 (2),1000,1500,5500
8031,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,186,AN EGYPTIAN BLUE GLAZED COMPOSITION AMULETIC NECKLACE,"LATE PERIOD-PTOLEMAIC PERIOD, CIRCA 664-30 B.C.",15 in. (38.1 cm.) long ,800,1200,938
8032,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,187,AN EGYPTIAN CORNELIAN AND GLASS BEAD NECKLACE,"NEW KINGDOM, DYNASTY XVII-XIX, CIRCA 1570-1185 B.C.",15½ in. (39.3 cm.) long ,1200,1500,1250
8033,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,188,A WESTERN ASIATIC CORNELIAN AND GOLD BEAD NECKLACE,LATE 1ST MILLENNIUM B.C.-EARLY 1ST MILLENNIUM A.D. AND LATER,24 in. (61 cm.) long ,800,1200,1000
8034,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,189,A ROMAN GLASS BEAD NECKLACE,CIRCA 1ST-2ND CENTURY A.D. AND LATER,21 in. (53.4 cm.) long ,1200,1500,3000
8035,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,190,A GREEK PALE TURQUOISE GLASS OVAL INTAGLIO,"HELLENISTIC PERIOD, CIRCA 3RD-1ST CENTURY B.C.",1 in. (2.5 cm.) long ,2000,3000,2500
8036,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,192,A GRAECO-ROMAN GOLD AND CORAL PHALLIC PENDANT,CIRCA 3RD-1ST CENTURY B.C.,7/8 in. (2.3 cm.) long ,3000,5000,3500
8037,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,193,A ROMAN NICOLO INTAGLIO WITH FEMALE BUST,CIRCA 1ST CENTURY B.C./A.D.,Intaglio: ½ in. (1.2 cm.) long ,400,600,600
8038,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,194,A ROMAN BANDED AGATE INTAGLIO WITH BABOON,CIRCA 1ST CENTURY B.C./A.D.,Intaglio:  3/8 in. (0.9 cm.) long ,500,800,1375
8039,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,195,A ROMAN CORNELIAN INTAGLIO WITH SACRO-IDYLLIC SCENE,CIRCA 1ST CENTURY B.C.,Intaglio:  7/16 in. (1.1 cm.) long ,600,800,1188
8040,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,196,A ROMAN AMETHYST INTAGLIO WITH YOUTH,CIRCA 1ST CENTURY A.D.,Intaglio:  5/8 in. (1.6 cm.) long ,400,600,500
8041,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,197,A ROMAN NICOLO INTAGLIO WITH RAM'S HEAD,CIRCA 1ST CENTURY A.D.,Intaglio:  3/8 in. (0.5 cm.) long ,500,800,625
8042,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,198,A ROMAN CORNELIAN INTAGLIO WITH ATHENA AND WARRIOR,CIRCA 1ST CENTURY A.D.,Intaglio: ½ in. (1.3 cm.) long ,350,450,938
8043,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,199,A ROMAN GOLD AND JASPER INTAGLIO RING,CIRCA 1ST-2ND CENTURY A.D.,Intaglio:  5/8 in. (1.6 cm.) long ,500,700,3125
8044,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,200,A ROMAN PALE CHALCEDONY INTAGLIO WITH ZEUS,CIRCA 1ST-2ND CENTURY A.D.,Intaglio:  5/8 in. (1.6 cm.) long ,600,8000,1188
8045,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,201,A ROMAN JASPER INTAGLIO WITH HERAKLES,CIRCA 2ND CENTURY A.D.,Intaglio:  5/8 in. (1.5 cm.) long ,350,450,1188
8046,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,202,A ROMAN JASPER INTAGLIO WITH FEMALE BUST,CIRCA 1ST CENTURY A.D.,Intaglio: ½ in. (1.2 cm.) long ,600,800,750
8047,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,204,"A ROMAN GOLD, SILVER AND AQUAMARINE INTAGLIO RING WITH PORTRAIT BUST OF...",CIRCA 2ND-3RD CENTURY A.D.,"Hoop 1 in. (2.5 cm.) diam. max., intaglio: ½ in. (1.3 cm.) long ",1800,2200,3000
8048,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,205,A ROMAN CORNELIAN AND GOLD PENDANT,CIRCA 2ND CENTURY A.D.,1¼ in. (3.2 cm.) long ,1000,1500,1000
8049,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,206,A ROMAN GOLD RING,CIRCA 2ND-3RD CENTURY A.D.,¾ in. (2 cm.) across inner hoop ,1500,2500,4000
8050,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,207,A ROMAN AGATE CAMEO,CIRCA 3RD-5TH CENTURY A.D.,½ in. (1.2 cm.) long ,2000,3000,6000
8051,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,208,A ROMANO-BRITISH BRONZE ENAMELLED DISC BROOCH,CIRCA 2ND-4TH CENTURY B.C.,2¼ in. (5.7 cm.) diam. max. ,600,800,625
8052,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,209,A ROMAN ROCK CRYSTAL DOVE,CIRCA 3RD-4TH CENTURY A.D.,1¼ in. (3.2 cm.) long ,1500,2500,2000
8053,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,214,A PAIR OF BYZANTINE GOLD EARRINGS,CIRCA 6TH-7TH CENTURY A.D.,1½ in. (3.7 cm.) wide max. 	 (2),2500,3500,4375
8054,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,215,A BYZANTINE GOLD MARRIAGE RING,CIRCA 6TH-7TH CENTURY A.D.,7/8 in. (2.3 cm.) across hoop ,3500,4500,4750
8055,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,216,A BYZANTINE BRONZE OIL LAMP,CIRCA 5TH-6TH CENTURY A.D.,6 in. (15.2 cm.) long ,700,1000,1250
8056,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,219,A BYZANTINE BRONZE CROSS,CIRCA 10TH-12TH CENTURY A.D.,4 1/8 in. (10.5 cm.) high ,2000,3000,3500
8057,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,220,A BYZANTINE LEAD ICON,CIRCA 11TH CENTURY A.D.,3 in. (7.5 cm.) diam. ,1200,1500,2125
8058,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,222,A CYCLADIC MARBLE TORSO,"SPEDOS VARIETY, CIRCA 2600-2400 B.C.",7¼ in. (18.4 cm.) high ,2000,3000,2750
8059,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,223,A SARDINIAN BRONZE RAM,"NURAGHIAN PERIOD, CIRCA 8TH-7TH CENTURY B.C.",3¼ in. (8.3 cm.) long ,1200,1500,3000
8060,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,224,THREE GREEK BRONZE SPIRAL ARMBANDS,"GEOMETRIC PERIOD, CIRCA 8TH CENTURY B.C.",7½ in. (19 cm.) long max. 	 (24),2200,2800,2500
8061,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,226,AN ITALIC BRONZE DOUBLE SPECTACLE FIBULA,CIRCA 8TH CENTURY B.C.,4¼ in. (10.8 cm.) diam. max. ,1500,2000,1375
8062,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,228,THREE CAMPANIAN TERRACOTTA APPLIQUÉS,"CLASSICAL PERIOD, CIRCA EARLY 5TH CENTURY B.C.",2 5/8 in. (6.7 cm.) high max. 	 (3),1200,1500,400
8063,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,229,A GREEK TERRACOTTA ROWER,"ARCHAIC PERIOD, CIRCA 7TH-6TH CENTURY B.C.",2 3/8 in. (6 cm.) long ,700,1000,238
8064,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,230,AN ITALO-GEOMETRIC POTTERY SKYPHOS,CIRCA 7TH CENTURY B.C.,3 1/8 in. (8 cm.) high ,600,800,750
8065,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,233,A GREEK MARBLE FRAGMENT OF A HORSE AND RIDER,CIRCA 4TH CENTURY B.C.,7 in. (18 cm.) long ,1000,1500,1250
8066,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,234,A GREEK POTTERY PIG RATTLE,CIRCA 4TH CENTURY B.C.,5½ in. (14 cm.) long ,2000,3000,2500
8067,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,235,A GREEK TERRACOTTA HORSE HEAD,"TARENTINE, CIRCA LATE 4TH-EARLY 3RD CENTURY B.C.",5½ in. (14 cm.) long ,2500,3500,2500
8068,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,236,A LUCANIAN RED-FIGURED PLATE,CIRCA 400 B.C.,5 5/8 in. (14.2 cm.) diam. ,1500,2000,7500
8069,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,237,A SOUTH ITALIAN RED-FIGURED OWL SKYPHOS,CIRCA 4TH CENTURY B.C.,2 7/8 in. (7.3 cm.) high ,700,1000,1188
8070,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,238,A LUCANIAN RED-FIGURED OWL SKYPHOS,"ATTRIBUTED TO THE SPANNER GROUP, CIRCA 400 B.C.",2¾ in. (7 cm.) high ,600,800,813
8071,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,239,AN APULIAN RED-FIGURED AMPHORA,CIRCA 4TH CENTURY B.C.,20¼ in. (51.5 cm.) high ,2500,3500,5625
8072,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,240,AN APULIAN RED-FIGURED OINOCHOE,CIRCA 340-320 B.C.,16½ in. (42 cm.) high ,3000,4000,3500
8073,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,242,A CAMPANIAN RED-FIGURED FISH-PLATE,"ATTRIBUTED TO THE ADELAIDE PAINTER, CIRCA 340-330 B.C.",7 in. (17.8 cm.) diam. ,1200,1500,1375
8074,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,243,AN APULIAN RED-FIGURED MUG,"POSSIBLY BY THE MENZIES GROUP, CIRCA 340-330 B.C.",6½ in. (16.5 cm.) high ,1000,1200,1375
8075,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,244,A SOUTH ITALIAN RED-FIGURED LEKANIS,CIRCA 350 B.C.,6 in. (15.2 cm.) diam. excl. handles 	 (2),2000,2500,2750
8076,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,245,A PAESTAN RED-FIGURED LEBES GAMIKOS,"ATTRIBUTED TO THE ASTEAS-PYTHON WORKSHOP, CIRCA 4TH CENTURY B.C.",9¾ in. (24.8 cm.) high incl. handles ,800,1200,1500
8077,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,246,AN APULIAN RED-FIGURED PLATE,"ATTRIBUTED TO THE T.P.S. GROUP, CIRCLE OF THE DARIUS-UNDERWORLD PAINTERS, CIRCA",6¼ in. (16 cm.) diam. ,700,1000,1188
8078,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,248,AN APULIAN RED-FIGURED SKYPHOS,CIRCA 4TH CENTURY B.C.,3¾ in. (9.5 cm.) high ,700,1000,1063
8079,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,250,A LARGE PAESTAN RED-FIGURED LEKANIS,CIRCA 350-325 B.C.,13 in. (33 cm.) across handles ,1500,2000,2250
8080,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,255,TWO ETRUSCAN TERRACOTTA VOTIVE HEAD FRAGMENTS,CIRCA 4TH-3RD CENTURY B.C.,8 in. (20.3 cm.) high. max. 	 (4),1000,1500,1375
8081,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,257,A GREEK TERRACOTTA FIGURE OF A BABY IN A CRADLE,"HELLENISTIC PERIOD, CIRCA 4TH CENTURY B.C.",4 in. (10 cm.) long ,600,900,1750
8082,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,258,A GREEK TERRACOTTA FEMALE BUST PROTOME,"TARENTINE, CIRCA LATE 4TH CENTURY B.C.",8 in. (20.3 cm.) high ,3000,5000,3500
8083,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,260,AN ETRUSCAN TERRACOTTA RIGHT FOOT,CIRCA 3RD-2ND CENTURY B.C.,11 in. (28 cm.) long ,2000,3000,2500
8084,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,262,AN ETRUSCAN TERRACOTTA VOTIVE MALE HEAD,CIRCA 3RD-2ND CENTURY B.C.,12 in. (30.5 cm.) high ,1200,1500,1500
8085,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,263,A GREEK TERRACOTTA MALE FIGURE,"HELLENISTIC PERIOD, CIRCA 2ND CENTURY B.C.",9 in. (22.9 cm.) high ,600,800,375
8086,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,264,AN ETRUSCAN TERRACOTTA VOTIVE LEFT FOOT,CIRCA 3RD-2ND CENTURY B.C.,9½ in. (24.2 cm.) long ,1000,1500,1250
8087,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,265,A SOUTH ITALIAN POTTERY RAM'S HEAD,CIRCA 4TH CENTURY B.C.,3½ in. (8.9 cm.) long ,800,1200,875
8088,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,266,AN ETRUSCAN BRONZE HERAKLES,CIRCA 4TH-3RD CENTURY B.C.,3 in. (7.6 cm.) high ,500,700,625
8089,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,267,A GREEK TERRACOTTA GROUP OF EROS AND PSYCHE,"CANOSAN, CIRCA 3RD CENTURY B.C.",5¾ in. (14.5 cm.) high ,600,900,688
8090,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,268,A GREEK TERRACOTTA APHRODITE,"TANAGRA, CIRCA LATE 4TH-3RD CENTURY B.C.",7¾ in. (19.7 cm.) high ,1000,1500,2250
8091,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,270,A GREEK TERRACOTTA FIGURE OF A SEATED WOMAN,"TANAGRA, CIRCA 3RD CENTURY B.C.",6 1/8 in. (15.6 cm.) high ,1000,1500,1500
8092,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,271,A GREEK TERRACOTTA FIGURE OF WOMAN,"TANAGRA, CIRCA 3RD CENTURY B.C.",8½ in (21.5 cm.) high ,1200,1500,2250
8093,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,272,A GREEK TERRACOTTA FIGURE OF A WOMAN,"TANAGRA, CIRCA 3RD CENTURY B.C.",8½ in. (21.5 cm.) high ,1200,1500,2125
8094,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,275,A ROMAN LEAD GLAZED POTTERY SKYPHOS,CIRCA 1ST CENTURY B.C./A.D.,3 5/8 in. (9.3 cm.) high ,800,1200,875
8095,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,277,A ROMAN LEAD GLAZED POTTERY SKYPHOS,CIRCA 1ST CENTURY B.C./A.D.,2¾ in. (7 cm.) high ,1200,1800,1250
8096,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,278,A ROMAN LEAD GLAZED POTTERY PATERA,CIRCA 1ST CENTURY B.C./A.D.,5 3/8 in. (13.8 cm.) diam. max. ,800,1200,1063
8097,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,279,A GREEK RED-WARE SKYPHOS,"HELLENISTIC PERIOD, CIRCA EARLY 2ND CENTURY B.C.",4 1/8 in. (10.5 cm.) high ,3000,5000,3500
8098,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,280,A ROMAN RED-WARE FOOTED DISH,CIRCA 1ST CENTURY B.C./A.D.,6¾ in. (17.2 cm. diam. and 5 in. (12.7 cm.) long respectively 	 (2),700,1000,750
8099,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,281,A ROMAN RED-WARE JUG,CIRCA 2ND-3RD CENTURY A.D.,8¼ in. (21 cm.) high ,700,1000,813
8100,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,283,A ROMANO-CELTIC BRONZE HORSE,CIRCA 2ND-1ST CENTURY B.C.,2¾ in. (7 cm.) high ,700,1000,1125
8101,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,284,A ROMANO-BRITISH CASTOR WARE BEAKER,LATE 3RD-EARLY 4TH CENTURY A.D.,7 in. (18 cm.) high ,700,1000,2000
8102,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,289,A ROMAN GIALLO ANTICO HERM OF DIONYSOS,CIRCA 1ST CENTURY A.D.,7¾ in. (19.7 cm.) high ,2500,3500,5250
8103,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,291,A ROMAN MARBLE BUST OF ZEUS,"HEAD CIRCA 1ST CENTURY A.D., ON A LATER BUST",8 1/8 in. (20.6 cm.) high ,6000,9000,6875
8104,Antiquities,5488,7 October 2010,"London, South Kensington",GBP,4801575,242,292,A ROMAN MARBLE FRAGMENTARY HEAD OF ZEUS,CIRCA 1ST CENTURY A.D.,8 in. (20.3 cm.) high ,4000,6000,4375
